image_name,category
n03998333_13177_0.jpg,1
n03237992_26595_0.jpg,0
n02820675_905_0.jpg,4
n04355511_6431_1.jpg,1
n03013438_25966_0.jpg,12
n03891051_8021_0.jpg,13
n04479046_9677_0.jpg,2
n03237992_5394_0.jpg,8
n04445040_8101_0.jpg,1
n04378489_9621_0.jpg,1
n04186455_11516_0.jpg,1
n04509592_5105_0.jpg,5
n02667093_4843_0.jpg,1
n02864504_2629_0.jpg,1
n03902756_5230_0.jpg,3
n04445040_597_0.jpg,1
n04370048_15325_0.jpg,10
n04350905_23704_0.jpg,9
n04223299_27092_0.jpg,12
n03604400_24979_0.jpg,8
n03902756_11180_0.jpg,3
n02780704_103_0.jpg,4
n04605572_10439_1.jpg,2
n04502197_21590_0.jpg,10
n03132776_1540_0.jpg,4
n03829857_754_0.jpg,3
n03998333_16281_0.jpg,1
n03013438_12160_0.jpg,8
n04350905_30043_0.jpg,9
n03824999_3153_0.jpg,7
n04350905_23477_0.jpg,13
n03239259_7855_0.jpg,13
n04370048_25940_1.jpg,2
n02780704_1178_0.jpg,4
n04370456_4927_0.jpg,10
n02864504_7799_0.jpg,10
n02854926_17267_0.jpg,0
n03254046_2436_0.jpg,2
n02885233_2905_0.jpg,4
n03817647_14898_0.jpg,6
n02937010_6714_0.jpg,6
n02936570_1268_0.jpg,2
n04046277_3168_0.jpg,5
n02726017_1238_0.jpg,8
n03013438_27808_0.jpg,8
n04021028_11014_0.jpg,10
n03619196_5297_0.jpg,4
n04222307_557_0.jpg,9
n03980874_9365_0.jpg,1
n03817647_19710_0.jpg,6
n02955767_19734_0.jpg,1
n02898585_18976_0.jpg,4
n04602956_2397_0.jpg,7
n03696909_3964_0.jpg,3
n04370048_4697_0.jpg,1
n03817647_6732_0.jpg,8
n02979516_3750_0.jpg,2
n04514241_4341_0.jpg,12
n02781121_1601_0.jpg,4
n03846234_5160_0.jpg,11
n03057841_510_0.jpg,2
n04222470_2159_0.jpg,3
n04363777_6242_0.jpg,2
n03829857_625_0.jpg,2
n04222307_540_0.jpg,9
n02898585_20226_0.jpg,4
n02892767_9330_0.jpg,4
n02944146_5632_0.jpg,12
n03398228_1692_0.jpg,3
n04514241_4591_0.jpg,12
n03719560_13313_0.jpg,4
n02898585_12703_0.jpg,4
n03788914_8691_0.jpg,0
n03902756_2740_0.jpg,2
n03763968_3361_2.jpg,13
n02944075_55_0.jpg,12
n04602956_3357_0.jpg,7
n03595055_622_0.jpg,6
n04427715_8429_0.jpg,9
n04370456_4233_0.jpg,10
n04046277_310_0.jpg,3
n02898585_19088_0.jpg,4
n04049405_8197_0.jpg,2
n03219966_6187_0.jpg,3
n03404251_5046_0.jpg,2
n03615563_9837_0.jpg,7
n03595264_8381_0.jpg,3
n02864504_9997_0.jpg,8
n03456665_25581_0.jpg,2
n03902756_7801_0.jpg,10
n03010795_8063_0.jpg,6
n04363777_1233_0.jpg,3
n03239259_5502_0.jpg,13
n03387323_22313_0.jpg,13
n03902756_12623_0.jpg,2
n04230387_1867_0.jpg,3
n02781121_3125_0.jpg,13
n03112869_35058_0.jpg,4
n03589791_614_0.jpg,3
n02854926_6250_1.jpg,12
n03589791_4432_0.jpg,2
n03226375_13_1.jpg,2
n03978966_2387_0.jpg,5
n03062015_18848_0.jpg,4
n02780704_3626_0.jpg,4
n03226538_2353_0.jpg,9
n03456665_25845_0.jpg,2
n04364994_2456_1.jpg,4
n02944075_6399_0.jpg,8
n04160261_1875_0.jpg,12
n04046277_138_0.jpg,11
n04049405_14453_0.jpg,2
n03604400_25838_0.jpg,13
n04222307_940_0.jpg,2
n04198562_9817_0.jpg,9
n03045337_2542_0.jpg,3
n04136161_19222_0.jpg,9
n03398153_4637_0.jpg,8
n02867966_2380_0.jpg,3
n03132776_6069_0.jpg,4
n03902756_2764_0.jpg,2
n03619196_795_0.jpg,1
n03062015_4066_0.jpg,4
n03205574_3390_0.jpg,4
n02864504_1572_0.jpg,4
n04497570_2077_0.jpg,1
n02892767_18654_0.jpg,12
n04397645_2250_0.jpg,8
n04455579_5839_0.jpg,3
n04197878_3653_0.jpg,2
n04363777_7219_2.jpg,2
n04445154_5894_0.jpg,1
n03595614_11151_0.jpg,11
n03062015_19500_0.jpg,8
n04264233_2825_0.jpg,6
n04123448_10286_0.jpg,9
n04021028_33369_0.jpg,10
n04370456_5256_0.jpg,6
n03219966_1553_0.jpg,4
n02854926_9157_0.jpg,0
n03201638_750_0.jpg,4
n03254046_1651_0.jpg,2
n02892767_291_0.jpg,12
n02667093_6083_0.jpg,6
n03595614_13854_0.jpg,10
n03057021_7835_0.jpg,2
n02781121_1630_0.jpg,4
n03885669_7145_1.jpg,8
n02921406_2948_0.jpg,3
n03595614_9163_0.jpg,11
n03201776_24565_0.jpg,9
n04021028_21226_0.jpg,10
n04046277_3213_0.jpg,10
n03846234_7195_1.jpg,13
n03226538_3801_0.jpg,9
n03751269_10594_0.jpg,13
n03228254_4246_0.jpg,10
n02963159_4328_0.jpg,10
n02963159_3023_0.jpg,10
n04049405_6501_0.jpg,6
n03846234_7002_0.jpg,13
n04187970_8457_0.jpg,2
n02726017_6492_0.jpg,4
n04605572_10332_0.jpg,1
n03237992_16498_0.jpg,6
n03788914_1795_0.jpg,8
n03595614_7441_0.jpg,11
n04049405_10777_0.jpg,2
n03902756_4284_0.jpg,6
n02781121_746_0.jpg,4
n04222470_648_0.jpg,9
n03201776_11299_0.jpg,12
n03132776_1376_0.jpg,4
n04504141_21734_0.jpg,9
n02925519_542_0.jpg,9
n04136161_11586_0.jpg,1
n02867966_2226_0.jpg,3
n02963159_10708_0.jpg,10
n04046277_656_0.jpg,3
n02864504_10423_0.jpg,4
n04514241_2769_0.jpg,12
n03456665_2628_0.jpg,2
n04197878_5420_0.jpg,8
n03404251_9041_0.jpg,6
n02781121_974_0.jpg,4
n04502197_1498_0.jpg,12
n04222307_2140_0.jpg,13
n03201638_12981_0.jpg,4
n03619196_1016_0.jpg,8
n02811719_12503_3.jpg,1
n03238286_3371_0.jpg,1
n02781121_846_0.jpg,4
n03548320_1312_0.jpg,3
n03112869_35650_1.jpg,4
n04350905_14519_0.jpg,9
n02963159_8396_0.jpg,10
n02963159_6241_0.jpg,10
n03132776_7097_0.jpg,4
n02955767_17489_0.jpg,1
n03237992_28159_0.jpg,4
n02944075_7310_0.jpg,12
n03456665_3106_0.jpg,3
n04123448_534_0.jpg,2
n03239259_8069_0.jpg,13
n02936570_8336_0.jpg,4
n02820675_6198_0.jpg,1
n02854926_6487_0.jpg,4
n02807616_41551_0.jpg,6
n03450734_5955_0.jpg,6
n04479046_8003_0.jpg,2
n03226375_2792_0.jpg,9
n04049405_1022_0.jpg,2
n03201638_41545_0.jpg,4
n03239259_3766_0.jpg,13
n03057724_1059_0.jpg,3
n04350905_10319_0.jpg,9
n03062015_3932_0.jpg,4
n03398228_1476_0.jpg,10
n04532106_119_0.jpg,6
n03607923_5609_0.jpg,4
n02780704_14_0.jpg,8
n02944146_9107_0.jpg,12
n04355511_3050_0.jpg,8
n02963159_6568_0.jpg,1
n02944146_4825_0.jpg,12
n03885788_9149_0.jpg,12
n03630383_5042_0.jpg,2
n04197391_1699_0.jpg,1
n03751269_9637_0.jpg,3
n02864504_2183_0.jpg,1
n03237992_9890_0.jpg,6
n04497570_8453_0.jpg,1
n03324928_5452_0.jpg,13
n03891051_14032_0.jpg,3
n04445154_7759_0.jpg,6
n04370048_37831_0.jpg,2
n02936570_10143_0.jpg,4
n02694966_2502_0.jpg,6
n04186455_15041_0.jpg,1
n03978966_8962_0.jpg,11
n03228254_2876_0.jpg,1
n04222307_1060_0.jpg,9
n04233832_2471_0.jpg,3
n03057021_2485_0.jpg,2
n02944075_22075_0.jpg,4
n04445154_783_0.jpg,1
n03237992_1882_0.jpg,2
n02944075_15255_0.jpg,12
n04479046_5031_0.jpg,13
n02936402_2480_0.jpg,6
n03880129_300_0.jpg,6
n02921406_9677_0.jpg,1
n04363777_454_0.jpg,3
n03589791_6139_0.jpg,3
n04003359_7823_0.jpg,9
n04368496_16890_0.jpg,3
n02936570_13015_0.jpg,4
n03817647_22282_0.jpg,4
n03404251_5462_0.jpg,2
n04222470_847_0.jpg,2
n04489695_1361_0.jpg,13
n04173907_7165_0.jpg,1
n03254046_2392_0.jpg,2
n02963159_5995_0.jpg,10
n03835941_1543_0.jpg,2
n03817647_18419_0.jpg,4
n03980874_1353_0.jpg,1
n04602956_273_0.jpg,2
n03604536_9050_0.jpg,13
n02925519_3079_0.jpg,9
n02925519_5620_0.jpg,9
n04173907_6768_0.jpg,10
n03324928_901_0.jpg,13
n04350905_18759_0.jpg,9
n03384891_23953_2.jpg,10
n02892767_5717_0.jpg,12
n03112869_40998_0.jpg,12
n03456665_2347_0.jpg,2
n04602956_2250_0.jpg,2
n04361937_4394_0.jpg,1
n02726017_7598_0.jpg,6
n03384891_32661_0.jpg,4
n03786194_4223_0.jpg,9
n03817647_18826_0.jpg,4
n02963159_8561_0.jpg,1
n04136161_9708_0.jpg,4
n04049405_17408_0.jpg,2
n03057021_156_0.jpg,2
n04427715_288_0.jpg,9
n02726017_2922_0.jpg,4
n04427715_8089_0.jpg,9
n02864504_8874_0.jpg,10
n02956883_4324_0.jpg,1
n04222470_4537_0.jpg,9
n04370456_948_0.jpg,10
n03238286_3760_0.jpg,13
n02667093_4388_0.jpg,1
n03829857_3275_0.jpg,2
n03763968_1913_0.jpg,2
n04445154_7666_0.jpg,1
n04504141_8453_0.jpg,6
n03132776_10420_0.jpg,4
n04531873_14127_0.jpg,9
n02898585_18192_0.jpg,4
n03885788_9771_0.jpg,12
n02963159_6832_0.jpg,10
n04504141_253_0.jpg,9
n02936570_1272_0.jpg,4
n04049405_16623_0.jpg,2
n03630383_1780_0.jpg,2
n04479046_2355_0.jpg,2
n04223299_37208_0.jpg,12
n03835941_175_0.jpg,6
n02854926_4123_0.jpg,2
n03205574_3868_0.jpg,4
n02963159_541_0.jpg,10
n04445154_9096_0.jpg,1
n02936570_1086_0.jpg,4
n02956883_7166_0.jpg,1
n03237992_29104_0.jpg,12
n03456665_24123_0.jpg,2
n04021028_21995_0.jpg,10
n03885669_7181_0.jpg,9
n03045337_11092_0.jpg,1
n03201638_45232_0.jpg,4
n04370048_10402_0.jpg,10
n03450230_11114_0.jpg,4
n03237992_1293_0.jpg,6
n03824999_3028_0.jpg,11
n03703463_4221_0.jpg,3
n04509592_13866_0.jpg,2
n04021028_2961_0.jpg,10
n03456665_1094_0.jpg,3
n04129766_7219_0.jpg,12
n03205574_6379_1.jpg,6
n02963159_7039_0.jpg,10
n02811719_8818_0.jpg,13
n04532106_5817_0.jpg,6
n03846234_2778_0.jpg,11
n03817647_26739_0.jpg,8
n03057021_13212_0.jpg,2
n03595614_2758_0.jpg,11
n03387323_14717_0.jpg,12
n03849943_500_0.jpg,2
n03205574_6681_0.jpg,4
n03456665_5316_0.jpg,2
n02667093_3396_0.jpg,1
n03943920_1169_0.jpg,9
n03398153_8020_0.jpg,8
n03615563_9507_0.jpg,13
n03617480_4822_0.jpg,4
n03219966_6057_0.jpg,8
n02864504_1508_0.jpg,1
n03112869_26114_0.jpg,12
n03450734_17175_0.jpg,4
n04187970_11763_0.jpg,2
n03402188_2720_0.jpg,13
n02979516_8784_0.jpg,6
n02944146_3562_0.jpg,8
n04350905_2765_0.jpg,9
n02936570_6388_0.jpg,4
n04370456_6358_0.jpg,10
n03615563_3793_0.jpg,13
n03980874_2855_0.jpg,1
n02936402_10438_0.jpg,4
n03201638_5111_0.jpg,12
n02780704_1461_0.jpg,4
n03045337_7152_0.jpg,1
n03062015_16402_0.jpg,8
n04368496_11001_0.jpg,9
n04370456_6112_0.jpg,2
n03238286_2468_0.jpg,4
n04427715_2134_0.jpg,3
n03943920_2568_0.jpg,9
n04122492_268_0.jpg,6
n03835941_1002_0.jpg,1
n03751269_3898_0.jpg,3
n02925519_2712_0.jpg,9
n03450230_8799_0.jpg,4
n04187970_4345_0.jpg,3
n03238879_17919_0.jpg,2
n04427715_411_0.jpg,9
n02936402_5700_0.jpg,4
n03057021_12499_0.jpg,2
n02726017_2639_0.jpg,4
n03456665_23784_0.jpg,2
n02854926_4464_0.jpg,12
n02925519_2258_0.jpg,9
n04097866_13763_0.jpg,1
n03943920_10281_0.jpg,9
n03228254_5698_0.jpg,6
n03205574_6115_0.jpg,8
n04504141_23276_0.jpg,9
n04427715_5734_0.jpg,9
n04502197_5471_0.jpg,13
n03980874_1943_0.jpg,1
n04602956_1872_0.jpg,5
n03980874_6823_0.jpg,1
n04445154_8796_0.jpg,1
n02944075_10841_0.jpg,12
n04136161_9817_0.jpg,1
n03237992_18026_2.jpg,4
n04370456_4462_0.jpg,10
n03619196_2294_0.jpg,1
n02944075_10832_0.jpg,12
n03384891_28276_0.jpg,4
n03849943_1776_0.jpg,1
n03057021_500_0.jpg,2
n03228254_1402_0.jpg,13
n04531873_8971_0.jpg,8
n04046277_2940_0.jpg,10
n03221540_2459_0.jpg,2
n04509592_20746_0.jpg,13
n03239259_6884_0.jpg,2
n02944075_13172_0.jpg,12
n03201638_21071_0.jpg,4
n04605572_10255_0.jpg,1
n02820675_5804_0.jpg,4
n04123448_4280_0.jpg,9
n02936402_3447_0.jpg,4
n03696909_14683_0.jpg,3
n04222470_2943_0.jpg,9
n04223299_31895_0.jpg,12
n02936570_3478_0.jpg,4
n04455579_18461_0.jpg,8
n03398153_40489_0.jpg,8
n02867966_6248_0.jpg,3
n03010795_1975_0.jpg,6
n04136161_3464_0.jpg,6
n03221540_1510_0.jpg,2
n03891051_32203_0.jpg,2
n02892767_5364_0.jpg,12
n04223299_6234_0.jpg,12
n02854926_6567_0.jpg,8
n03237992_26658_0.jpg,4
n04350905_1431_0.jpg,9
n03201638_1989_0.jpg,4
n03112869_2841_0.jpg,12
n02957008_11259_0.jpg,2
n03604400_34543_0.jpg,8
n03450230_9309_0.jpg,8
n04122492_3281_0.jpg,2
n03980874_1993_0.jpg,1
n03201776_24757_1.jpg,4
n04397645_10136_0.jpg,4
n02781121_4164_0.jpg,4
n04350905_32568_0.jpg,9
n04532106_2479_0.jpg,6
n04350905_23065_0.jpg,9
n04532106_11212_0.jpg,4
n02780704_1975_0.jpg,4
n03891051_14164_0.jpg,3
n04122492_1746_0.jpg,2
n04223299_22362_0.jpg,12
n03891051_17715_0.jpg,3
n04071393_8119_0.jpg,13
n04531873_17842_0.jpg,14
n02957008_3531_0.jpg,2
n03226538_1451_0.jpg,9
n03254046_1874_0.jpg,3
n04370048_10742_0.jpg,4
n03548930_382_0.jpg,1
n03978966_4065_0.jpg,5
n04223299_20769_0.jpg,12
n03456665_21244_0.jpg,6
n03228254_7682_0.jpg,13
n03226375_1395_0.jpg,2
n03238879_2946_0.jpg,2
n02807616_44_0.jpg,2
n02936570_8301_0.jpg,4
n03786194_8837_0.jpg,4
n03763968_2391_0.jpg,13
n03226375_2326_0.jpg,3
n03387323_1894_0.jpg,12
n04497570_1427_0.jpg,8
n03696909_12918_0.jpg,3
n04197391_3624_1.jpg,11
n03751269_5294_0.jpg,3
n03254046_2023_0.jpg,2
n04049405_1823_0.jpg,8
n02864504_6408_0.jpg,10
n03226375_1930_0.jpg,3
n04097866_988_0.jpg,3
n03595264_10941_0.jpg,1
n02864504_7867_0.jpg,3
n04222307_2235_0.jpg,9
n03239259_8165_0.jpg,13
n03132776_4023_0.jpg,4
n02898585_13514_0.jpg,4
n04532106_1530_0.jpg,6
n04222470_1376_0.jpg,9
n04046277_1279_0.jpg,11
n03237992_20341_0.jpg,6
n03615563_4257_0.jpg,13
n02937010_3661_0.jpg,3
n03239259_663_0.jpg,13
n02925519_231_0.jpg,9
n03398153_21595_0.jpg,8
n04531873_18822_0.jpg,1
n04363777_7934_1.jpg,1
n04370048_20497_0.jpg,10
n03237992_18084_0.jpg,4
n04021028_8867_0.jpg,10
n02926426_6684_0.jpg,12
n02820675_153_0.jpg,3
n03132776_1109_0.jpg,4
n03398153_13518_0.jpg,8
n04021028_11720_0.jpg,10
n02726017_5543_2.jpg,9
n03404251_5311_0.jpg,4
n02811719_2810_0.jpg,13
n03891051_9428_0.jpg,2
n03387323_5913_0.jpg,12
n02963159_9955_0.jpg,10
n03720005_455_0.jpg,3
n02854926_8931_0.jpg,3
n04223299_11401_0.jpg,12
n03902756_6209_0.jpg,3
n04445040_5037_0.jpg,1
n03617480_10974_0.jpg,6
n03205574_376_0.jpg,4
n03112869_30216_0.jpg,12
n04173907_9369_0.jpg,1
n04222470_196_0.jpg,9
n02726017_1728_1.jpg,2
n02667093_1691_0.jpg,4
n04097866_2507_0.jpg,4
n04049405_16073_0.jpg,3
n03324928_5475_0.jpg,13
n04021028_9292_0.jpg,10
n03786194_3424_0.jpg,1
n04363777_6500_0.jpg,8
n04173907_8766_1.jpg,1
n03630383_5111_0.jpg,13
n04445154_9265_0.jpg,8
n04605572_11514_0.jpg,4
n04363777_7149_0.jpg,2
n04222307_2032_0.jpg,9
n04479046_1925_0.jpg,2
n02957008_17058_0.jpg,2
n03891051_4032_0.jpg,3
n03474167_10865_0.jpg,6
n03980874_22473_0.jpg,3
n03751269_6272_0.jpg,3
n04160261_1183_0.jpg,10
n04489695_11223_0.jpg,4
n03829857_115_0.jpg,10
n03473966_215_1.jpg,1
n03239259_2359_0.jpg,13
n03617480_8768_0.jpg,3
n03201776_19150_0.jpg,9
n03384891_14551_0.jpg,4
n02726017_3712_0.jpg,4
n04602956_2928_0.jpg,7
n03013438_30009_0.jpg,8
n04186455_75_0.jpg,1
n03384891_29863_0.jpg,9
n03763968_7139_0.jpg,13
n04370048_10733_0.jpg,3
n04198562_8656_0.jpg,0
n03604536_4956_0.jpg,7
n04223299_7111_0.jpg,12
n02697221_1923_3.jpg,4
n04445040_5485_0.jpg,1
n03595264_14090_0.jpg,10
n04504141_10918_0.jpg,9
n03010795_7241_0.jpg,6
n04197391_1298_0.jpg,11
n03226538_2284_0.jpg,9
n03013438_41194_0.jpg,8
n04123026_2234_0.jpg,2
n02854926_7857_0.jpg,0
n03228254_1582_0.jpg,6
n04397645_2143_0.jpg,4
n04504141_23568_0.jpg,4
n03589791_25390_0.jpg,3
n04186455_6086_0.jpg,1
n04350905_4623_0.jpg,9
n02781121_5081_0.jpg,4
n04509592_12233_1.jpg,2
n04479046_6145_0.jpg,2
n03817647_4333_0.jpg,4
n04233832_1187_0.jpg,4
n03384891_11074_0.jpg,9
n03045337_3453_0.jpg,1
n04222307_340_0.jpg,3
n03604400_21784_0.jpg,8
n04223299_6758_0.jpg,12
n04363777_692_0.jpg,2
n02898585_11109_0.jpg,4
n03010795_6919_0.jpg,6
n04021028_22633_0.jpg,4
n02781121_5042_0.jpg,4
n02781121_756_0.jpg,4
n03132776_3562_0.jpg,4
n03057021_10795_0.jpg,2
n04363777_4749_0.jpg,9
n02936402_969_0.jpg,4
n03450734_30794_0.jpg,6
n04122492_794_1.jpg,10
n04222470_6499_0.jpg,9
n03201776_43472_0.jpg,9
n04368496_11912_0.jpg,9
n03763968_4689_0.jpg,13
n04363777_4171_0.jpg,2
n02943964_239_0.jpg,3
n04363777_8008_0.jpg,2
n03829857_1012_0.jpg,2
n03254046_2942_0.jpg,2
n02944146_2525_0.jpg,12
n03013438_21605_0.jpg,8
n03254046_1210_0.jpg,3
n02864504_3069_0.jpg,1
n04479046_4363_1.jpg,2
n02807616_9244_0.jpg,6
n04427715_5787_0.jpg,9
n03205574_4415_0.jpg,4
n02944075_16917_0.jpg,4
n03589791_11399_0.jpg,2
n03891051_16626_0.jpg,3
n03112869_22730_0.jpg,12
n03254046_2989_0.jpg,1
n03885788_1536_0.jpg,12
n04514241_5102_0.jpg,12
n04361937_3872_0.jpg,1
n03751269_8372_0.jpg,3
n03902756_4280_0.jpg,3
n03450230_9431_0.jpg,4
n04223299_8954_0.jpg,13
n04123448_5470_2.jpg,9
n04097866_1808_0.jpg,6
n03943920_4858_0.jpg,9
n02898585_21698_0.jpg,4
n04497570_11948_0.jpg,12
n03226538_2443_0.jpg,9
n03607923_1857_0.jpg,8
n03980874_6239_0.jpg,4
n04222470_7419_0.jpg,9
n03751269_12881_0.jpg,3
n04049405_13601_0.jpg,2
n03617480_8629_0.jpg,6
n03456665_10919_0.jpg,9
n02963159_9091_0.jpg,10
n04531873_7615_0.jpg,9
n02944075_2539_0.jpg,12
n04097866_8202_0.jpg,12
n03817647_15038_0.jpg,3
n04504141_5117_0.jpg,4
n02867966_8980_0.jpg,3
n02726017_3512_0.jpg,4
n02864504_10699_0.jpg,1
n03254046_2271_0.jpg,2
n03751269_1888_0.jpg,3
n02955767_17524_0.jpg,10
n03221540_2880_0.jpg,3
n04222470_1208_0.jpg,9
n03619196_2885_0.jpg,1
n04021028_7959_0.jpg,10
n04497570_6377_0.jpg,2
n04497570_4585_0.jpg,6
n04479046_7650_0.jpg,2
n04602956_2608_0.jpg,2
n03980874_2278_0.jpg,1
n03980874_5310_0.jpg,1
n04370456_6307_0.jpg,10
n04197391_8445_0.jpg,11
n03891051_5846_0.jpg,2
n04187970_8451_0.jpg,3
n03885669_11571_0.jpg,9
n03902756_11121_0.jpg,2
n03201776_30762_0.jpg,9
n03604400_26752_0.jpg,8
n03998333_1957_0.jpg,4
n03978966_10222_0.jpg,11
n04222307_1596_0.jpg,9
n03980874_11410_0.jpg,10
n02955767_19454_0.jpg,2
n04361937_3488_0.jpg,4
n04489695_5539_0.jpg,2
n04479046_3191_0.jpg,2
n04122492_1964_0.jpg,2
n02867966_1200_0.jpg,3
n04136161_185_0.jpg,4
n04514241_8274_0.jpg,12
n04222470_1435_0.jpg,9
n02957008_9974_0.jpg,2
n03013438_26353_0.jpg,8
n04361937_2670_0.jpg,1
n02781121_4175_0.jpg,4
n03013438_12616_0.jpg,8
n03630383_307_0.jpg,6
n02807616_17364_0.jpg,6
n03226375_1536_0.jpg,2
n04532106_10662_0.jpg,1
n04364994_4408_0.jpg,6
n04504141_20141_0.jpg,9
n03786194_2762_0.jpg,13
n03450230_6181_0.jpg,4
n02892767_28044_0.jpg,12
n03450230_6602_0.jpg,8
n03239259_319_0.jpg,9
n04197391_259_0.jpg,13
n03703463_5352_1.jpg,2
n04123448_3223_0.jpg,3
n03880129_74_0.jpg,2
n04046277_3029_0.jpg,3
n02944146_6936_0.jpg,0
n03398153_4606_0.jpg,0
n03384891_22822_0.jpg,4
n02780704_3597_0.jpg,4
n03885788_1987_0.jpg,12
n03719560_6655_0.jpg,1
n02667093_10298_0.jpg,6
n02936402_8460_0.jpg,4
n04197391_1055_0.jpg,3
n02807616_5627_0.jpg,6
n02963159_13045_0.jpg,1
n02781121_3045_0.jpg,4
n03619196_3306_0.jpg,1
n04350905_28526_0.jpg,3
n04049405_17398_0.jpg,3
n02820675_4884_0.jpg,6
n04445154_7146_0.jpg,1
n03589791_20748_0.jpg,2
n03595614_12693_0.jpg,11
n02780704_4594_0.jpg,4
n03228254_2654_0.jpg,10
n04615644_193_0.jpg,9
n04602956_3297_0.jpg,7
n04397645_6219_1.jpg,4
n03751269_12897_0.jpg,3
n02936402_9472_0.jpg,10
n03112869_3649_0.jpg,12
n03221540_444_0.jpg,3
n03226538_369_0.jpg,9
n03238286_1891_0.jpg,4
n02956883_1504_0.jpg,1
n03891051_31748_1.jpg,2
n04397645_408_0.jpg,4
n03398228_455_0.jpg,2
n04502197_6622_0.jpg,10
n03237992_28922_0.jpg,8
n02892767_16686_0.jpg,12
n03978966_4140_0.jpg,11
n04136161_5059_0.jpg,4
n02811719_12380_0.jpg,9
n02925519_445_0.jpg,9
n03398153_15297_0.jpg,1
n04230387_7115_0.jpg,3
n04123448_935_0.jpg,9
n02921406_7137_0.jpg,1
n04136161_1001_0.jpg,4
n04514241_1893_0.jpg,12
n02780704_407_0.jpg,4
n03228254_10527_0.jpg,12
n04455579_4902_0.jpg,2
n04497570_188_0.jpg,1
n03324928_223_0.jpg,13
n03891051_26253_0.jpg,3
n03201638_32680_0.jpg,4
n04123026_1947_0.jpg,2
n03132776_7100_0.jpg,4
n04370048_36300_0.jpg,3
n04136161_10641_0.jpg,1
n02936570_4690_0.jpg,1
n03237992_9021_0.jpg,4
n04531873_12918_1.jpg,9
n02925385_22_0.jpg,2
n03619196_4222_0.jpg,4
n04197391_2732_0.jpg,8
n04370456_11701_0.jpg,10
n03062015_2092_0.jpg,4
n02780704_1573_0.jpg,4
n04223299_26598_0.jpg,12
n03891051_13562_0.jpg,3
n03885788_8018_0.jpg,12
n03398153_27534_0.jpg,4
n04370048_4190_0.jpg,1
n04071393_1187_0.jpg,13
n03844815_8003_0.jpg,2
n03254046_4926_0.jpg,2
n03998333_11516_0.jpg,1
n03846234_8111_0.jpg,3
n02944075_2580_0.jpg,12
n04509592_7644_0.jpg,5
n04479046_7726_0.jpg,2
n03456665_6556_0.jpg,3
n02944075_2564_0.jpg,12
n02726017_1315_0.jpg,4
n04497570_12746_0.jpg,1
n02944146_5759_0.jpg,12
n03324928_5337_0.jpg,13
n02925385_2407_0.jpg,13
n03201638_18446_0.jpg,4
n03398228_2181_0.jpg,2
n03387323_10728_0.jpg,12
n03062015_2558_0.jpg,9
n04370048_1863_0.jpg,10
n03619275_2443_0.jpg,1
n04445040_5320_0.jpg,1
n04355511_4775_0.jpg,8
n02867966_3898_0.jpg,10
n03978966_2762_0.jpg,5
n02867966_4241_0.jpg,3
n03880129_3434_0.jpg,6
n04504141_15364_0.jpg,9
n04445154_6587_1.jpg,1
n03112869_41972_0.jpg,12
n02955767_19558_0.jpg,1
n02781121_3407_1.jpg,4
n02854926_9312_0.jpg,0
n03696909_13945_0.jpg,3
n04479046_8465_0.jpg,13
n04355511_1438_0.jpg,4
n04097866_9157_0.jpg,6
n04370048_2984_0.jpg,10
n03013438_21168_0.jpg,6
n03402188_1237_0.jpg,13
n02925519_5578_0.jpg,2
n03254046_3001_0.jpg,1
n02667093_9984_0.jpg,1
n04363777_786_0.jpg,3
n04532106_11532_0.jpg,4
n04355511_6392_0.jpg,8
n03607923_3215_1.jpg,6
n03221540_2429_0.jpg,3
n02936402_7057_0.jpg,4
n04514241_9720_0.jpg,12
n04602956_2430_0.jpg,7
n03467254_532_0.jpg,3
n04222307_1771_0.jpg,9
n03467254_1617_0.jpg,0
n03238286_2677_0.jpg,3
n03943920_794_0.jpg,9
n03013438_30282_0.jpg,12
n04497570_9762_0.jpg,2
n04122492_3749_0.jpg,2
n02854926_1400_0.jpg,3
n02780704_681_0.jpg,4
n03885788_28390_0.jpg,12
n04046277_4113_0.jpg,10
n02726017_5057_0.jpg,12
n03010795_4849_0.jpg,1
n04602956_100_0.jpg,7
n02781121_456_0.jpg,4
n03817647_6520_0.jpg,4
n02892767_15747_0.jpg,12
n03902756_9660_0.jpg,3
n03696909_5315_0.jpg,3
n03978966_12195_0.jpg,5
n03384891_1508_0.jpg,12
n04397645_11963_0.jpg,4
n03201776_22161_1.jpg,4
n04504141_8327_0.jpg,9
n03450230_9032_0.jpg,4
n03998333_10501_0.jpg,3
n10418735_12516_0.jpg,4
n02936402_6505_0.jpg,4
n04445154_5942_0.jpg,1
n04532106_4366_0.jpg,6
n02867966_6749_0.jpg,2
n03589791_4548_0.jpg,3
n02867966_2135_0.jpg,3
n02955767_25420_0.jpg,10
n04355511_4982_0.jpg,8
n03226375_2196_0.jpg,9
n02963159_102_0.jpg,3
n02807616_16588_0.jpg,13
n04222307_323_0.jpg,9
n04021028_5596_0.jpg,10
n04370048_2591_0.jpg,10
n03981340_2510_0.jpg,6
n04532106_11431_0.jpg,6
n04531873_8343_0.jpg,13
n02944075_9252_1.jpg,12
n03630383_1922_0.jpg,2
n04370456_3408_0.jpg,10
n03607923_324_0.jpg,4
n04355511_5863_0.jpg,8
n04173907_2127_0.jpg,1
